filePath,module,fileName,pmnt,tpcbis,csec,wmc,rfc,dc,loc,cloc,lcom2
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\format\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text.format,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text.format,RelativeDateFormat,44.0%,581,6,43,28,0.63273454,501.0,317.0,178
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\G2TextMeasurer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,G2TextMeasurer,100.0%,0,6,1,4,0.8,65.0,52.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextAnchor.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextAnchor,100.0%,0,48,8,8,1.0067568,148.0,149.0,28
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextBlock.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextBlock,53.846157%,325,18,17,20,0.53691274,298.0,160.0,7
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextBlockAnchor.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextBlockAnchor,100.0%,0,9,0,0,1.3090909,55.0,72.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextBox.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextBox,54.54545%,376,10,35,39,0.6031746,378.0,228.0,53
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextFragment.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextFragment,63.636364%,291,8,15,30,0.62676054,284.0,178.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextLine.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextLine,66.666664%,288,8,15,18,0.5720339,236.0,135.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextMeasurer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextMeasurer,100.0%,0,6,0,0,0.95555556,45.0,43.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\text\TextUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.text,TextUtils,100.0%,0,37,30,57,0.4688385,706.0,331.0,103
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\CompositeTitle.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,CompositeTitle,54.54545%,182,15,15,27,0.66367716,223.0,148.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\DateTitle.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,DateTitle,100.0%,0,7,1,2,0.8246753,154.0,127.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\ImageTitle.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,ImageTitle,44.444443%,402,9,23,27,0.5181818,330.0,171.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\ShortTextTitle.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,ShortTextTitle,66.666664%,114,8,12,26,0.50672644,223.0,113.0,15
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\TextTitle.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,TextTitle,50.0%,833,32,59,67,0.50375,800.0,403.0,227
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\title\Title.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.title,Title,55.0%,717,30,32,27,0.68686867,396.0,272.0,101
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,CategoryURLGenerator,0.0%,2,10,0,0,0.9589041,73.0,70.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,CustomCategoryURLGenerator,42.85714%,331,5,16,10,0.5810056,179.0,104.0,1
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,CustomPieURLGenerator,42.85714%,318,6,13,15,0.6127451,204.0,125.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,CustomXYURLGenerator,42.85714%,331,6,16,10,0.6217617,193.0,120.0,1
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\PieURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,PieURLGenerator,0.0%,2,10,0,0,0.96875,64.0,62.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,StandardCategoryURLGenerator,0.0%,563,7,9,8,0.6312849,179.0,113.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,StandardPieURLGenerator,0.0%,10,6,9,4,0.6754967,151.0,102.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,StandardXYURLGenerator,0.0%,10,8,7,3,0.78571427,140.0,110.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,StandardXYZURLGenerator,0.0%,2,6,1,1,0.9,60.0,54.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,TimeSeriesURLGenerator,66.666664%,10,8,13,12,0.64480877,183.0,118.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\XYURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,XYURLGenerator,0.0%,2,18,0,0,0.969697,66.0,64.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.urls,XYZURLGenerator,0.0%,2,7,0,0,0.9672131,61.0,59.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\AttrStringUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,AttrStringUtils,100.0%,0,8,17,23,0.4,310.0,124.0,66
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,DefaultShadowGenerator,81.818184%,257,5,22,20,0.54577464,284.0,155.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,DirectionalGradientPaintTransformer,100.0%,0,2,2,9,0.62992126,127.0,80.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\ExportUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,ExportUtils,100.0%,0,3,8,15,0.49295774,213.0,105.0,15
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,GradientPaintTransformer,100.0%,0,18,0,0,0.9166667,48.0,44.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,GradientPaintTransformType,100.0%,0,3,0,0,1.175,40.0,47.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\PaintAlpha.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,PaintAlpha,100.0%,0,1,16,38,0.63380283,355.0,225.0,15
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\ShadowGenerator.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,ShadowGenerator,100.0%,0,10,0,0,0.9705882,68.0,66.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\StandardGradientPaintTransformer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,StandardGradientPaintTransformer,39.999996%,561,12,9,14,0.5508982,167.0,92.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\util\StringUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.util,StringUtils,100.0%,0,8,5,6,0.7816092,87.0,68.0,3
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\CategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,CategoryDataset,100.0%,0,64,0,0,0.9230769,65.0,60.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\CategoryRangeInfo.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,CategoryRangeInfo,0.0%,2,5,0,0,0.9354839,62.0,58.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\CategoryToPieDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,CategoryToPieDataset,36.363636%,69,11,22,19,0.57284766,302.0,173.0,3
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,DefaultCategoryDataset,29.166668%,1683,13,26,21,0.72572815,412.0,299.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,DefaultIntervalCategoryDataset,51.724136%,928,9,60,30,0.5471698,742.0,406.0,192
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,IntervalCategoryDataset,0.0%,4,10,0,0,0.9770115,87.0,85.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\category\SlidingCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.category,SlidingCategoryDataset,52.63158%,619,7,30,23,0.65229887,348.0,227.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\ComparableObjectItem.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,ComparableObjectItem,28.571426%,600,11,11,7,0.75816995,153.0,116.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\ComparableObjectSeries.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,ComparableObjectSeries,26.31579%,5044,15,37,24,0.58920187,426.0,251.0,18
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DataUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DataUtils,77.77778%,312,15,22,16,0.53846157,247.0,133.0,21
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DefaultKeyedValue.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DefaultKeyedValue,14.285713%,689,17,10,7,0.7516779,149.0,112.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DefaultKeyedValues.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DefaultKeyedValues,9.523809%,1678,20,33,24,0.59322035,413.0,245.0,12
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DefaultKeyedValues2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DefaultKeyedValues2D,33.333332%,1229,13,42,30,0.56607497,507.0,287.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DomainInfo.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DomainInfo,66.666664%,15,13,0,0,0.9864865,74.0,73.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\DomainOrder.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data,DomainOrder,100.0%,0,10,0,0,1.106383,47.0,52.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,DefaultFlowDataset,75.0%,569,9,35,26,0.5266107,357.0,188.0,68
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\FlowDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,FlowDataset,100.0%,0,8,0,0,0.93700784,127.0,119.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,FlowDatasetUtils,100.0%,0,9,17,14,0.56852794,197.0,112.0,15
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\FlowKey.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,FlowKey,57.142853%,561,9,13,8,0.6481481,162.0,105.0,9
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\NodeKey.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,NodeKey,50.0%,561,7,11,7,0.6689655,145.0,97.0,5
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\flow\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.flow,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\function\Function2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.function,Function2D,0.0%,21,7,0,0,0.9814815,54.0,53.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\function\LineFunction2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.function,LineFunction2D,39.999996%,278,4,8,5,0.76859504,121.0,93.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.function,NormalDistributionFunction2D,39.999996%,278,4,8,6,0.76153845,130.0,99.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\function\PolynomialFunction2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.function,PolynomialFunction2D,39.999996%,278,5,7,8,0.7692308,117.0,90.0,4
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\function\PowerFunction2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.function,PowerFunction2D,39.999996%,278,4,8,6,0.76859504,121.0,93.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.gantt,GanttCategoryDataset,60.000004%,4,7,0,0,0.98125,160.0,157.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.data.gantt,SlidingGanttCategoryDataset,50.0%,378,8,33,26,0.6142626,617.0,379.0,0
